u,v,key,birds,birds_per_m
7058648383,7058648384,0,0.0,0.0
7058648382,7058648381,0,0.0,0.0
7058663585,7058648383,0,0.0,0.0
7058663585,7058663587,0,0.0,0.0
7058663585,7058663586,0,0.0,0.0
7058648384,7058648383,0,0.0,0.0
7058663587,7058663585,0,0.0,0.0
7058663587,7058663589,0,0.0,0.0
7058663587,7058663588,0,0.0,0.0
7058663586,7058663585,0,0.0,0.0
7058663588,7058663587,0,0.0,0.0
7058663590,7058663589,0,0.0,0.0
7058663593,7058663591,0,1.0,0.05617661929105107
7058663593,7058663596,0,1.0,0.05554012774229381
7058663593,7058663594,0,1.0,0.049927604972789454
7058663592,7058663591,0,1.0,0.07351860020585207
7058663596,7058663593,0,1.0,0.05554012774229381
7058663596,7058663598,0,1.0,0.05726720879624327
7058663596,7058663595,0,1.0,0.03942751251823522
7058663594,7058663593,0,1.0,0.049927604972789454
7058663595,7058663596,0,1.0,0.03942751251823522
7058663598,7058663596,0,1.0,0.05726720879624327
7058663598,7058663600,0,1.0,0.048628671464695586
7058663598,7058663597,0,1.0,0.032569046378322045
7058663597,7058663598,0,1.0,0.032569046378322045
7058663600,7058663598,0,1.0,0.048628671464695586
7058663600,7058663602,0,0.0,0.0
7058663600,7058663599,0,0.0,0.0
7058663599,7058663600,0,0.0,0.0
7058663602,7058663600,0,0.0,0.0
7058663602,7058663604,0,0.0,0.0
7058663602,7058663601,0,0.0,0.0
7058663601,7058663602,0,0.0,0.0
7058663604,7058663602,0,0.0,0.0
7058663604,7058663606,0,0.0,0.0
7058663604,7058663603,0,1.0,0.040394247859104865
7058663603,7058663604,0,1.0,0.040394247859104865
7058663605,7058663606,0,1.0,0.033113679260902674
9747030572,7060166677,0,0.0,0.0
9747030572,9747030569,0,0.0,0.0
9747460744,7060166677,0,0.0,0.0
9747460744,4312426655,0,0.0,0.0
9747460744,9747460798,0,0.0,0.0
7100056572,7100056577,0,1.0,0.014207976357927338
7102031416,7102031421,0,87.0,2.8717610166694176
7115641056,7115641050,0,0.0,0.0
7127160418,7127160415,0,7.0,0.3210714613338226
7142640866,7142640864,0,1.0,0.12077294685990339
7142640866,7142640871,0,1.0,0.02932981375568265
7142640866,7235061774,0,1.0,0.028329414431003713
7142640871,7235061753,0,0.0,0.0
7142640871,7142640866,0,1.0,0.02932981375568265
7142640871,7142642393,0,0.0,0.0
7235061774,7235061753,0,0.0,0.0
7235061774,7142640866,0,1.0,0.028329414431003716
7235061774,7235061777,0,0.0,0.0
7235061753,7235061766,0,0.0,0.0
7235061753,7142640871,0,0.0,0.0
7235061753,7235061774,0,0.0,0.0
7142642393,7142640871,0,0.0,0.0
7235061759,7142642385,0,0.0,0.0
7235061759,7235061766,0,0.0,0.0
7235061759,7235061764,0,0.0,0.0
7153382993,7153382994,0,1.0,0.08824567596187786
7153382993,7153351883,0,1.0,0.004975099626370018
7153382993,7153382995,0,0.0,0.0
7153382994,7153382993,0,1.0,0.08824567596187786
7155132900,7155132899,0,0.0,0.0
7155132905,7155132901,0,0.0,0.0
7155132905,7155132906,0,0.0,0.0
7155132905,7155132899,0,0.0,0.0
7155132901,7155132903,0,0.0,0.0
7155132901,7155132905,0,0.0,0.0
7155132901,7155132902,0,0.0,0.0
7155132902,7155132901,0,0.0,0.0
7155132904,7155132903,0,0.0,0.0
7155132906,7155132905,0,0.0,0.0
7168838974,7168838973,0,0.0,0.0
7181179198,10274568512,0,0.0,0.0
8684808307,7197718297,0,0.0,0.0
7197718382,7197718384,0,0.0,0.0
10050866706,7199832086,0,0.0,0.0
7199832090,7199832088,0,0.0,0.0
7208199865,7208199870,0,2.0,0.0419771224682548
7208199870,8226667,0,0.0,0.0
7208199870,7208199865,0,2.0,0.0419771224682548
7208199871,7208199872,0,4.0,0.13111744845445308
7209471585,7209471620,0,20.0,0.4386253481588701
7209471585,7209471609,0,3.0,0.10531489152566172
7209471620,3624808714,0,55.0,2.0746105390215384
7209471609,7209471595,0,2.0,0.06559958016268697
7209471609,7209471606,0,2.0,0.04763152254161804
7209471595,1014815197,0,2.0,0.04351326066618802
7209471595,7209471593,0,2.0,0.08569347444192124
7209471598,7209471595,0,2.0,0.06661781360335754
7209471606,444969539,0,2.0,0.05549543550043009
7209471606,7591805392,0,2.0,0.0946073793755913
7209471635,7209471609,0,4.0,0.067806953603092
7209471635,7209471606,0,4.0,0.06211180124223602
7229006977,7229006976,0,0.0,0.0
7235061766,7235061759,0,0.0,0.0
7235061766,7235061753,0,0.0,0.0
7235061766,7235061764,0,0.0,0.0
7235061777,7235061754,0,2.0,0.07332722273143905
7235061777,7235061756,0,0.0,0.0
7235061777,7235061774,0,0.0,0.0
7235061764,7235061756,0,0.0,0.0
7235061764,7235061759,0,0.0,0.0
7235061764,7235061766,0,0.0,0.0
7235250023,9156264718,0,1.0,0.021645490162124723
9156264718,9156264717,0,1.0,0.04949759936643073
9156264718,7235250023,0,1.0,0.021645490162124723
9156264718,7235250027,0,2.0,0.039581230580458746
7235250027,11804674155,0,1.0,0.11572734637194769
7235250027,10240278530,0,1.0,0.16725204883759826
7235250027,9156264718,0,2.0,0.039581230580458746
11804674155,7235250027,0,1.0,0.11572734637194769
11804674155,9156264717,0,0.0,0.0
11804674155,10240278533,0,0.0,0.0
7277910912,7277910914,0,0.0,0.0
7283554129,7283554131,0,0.0,0.0
7283554131,7283554129,0,0.0,0.0
7283554131,7283554130,0,0.0,0.0
7283554131,7283554134,0,0.0,0.0
7283554130,7283554131,0,0.0,0.0
7287901880,7287901879,0,0.0,0.0
7287901882,7287901881,0,0.0,0.0
7295639833,7295639830,0,0.0,0.0
7295639833,7295639837,0,0.0,0.0
7295639833,7295639832,0,0.0,0.0
7297409132,7297409131,0,0.0,0.0
7297409133,7297409135,0,0.0,0.0
7300620858,7300620863,0,0.0,0.0
7302226906,1968350974,0,1.0,0.01326999124180578
7302226906,7302226929,0,1.0,0.01893580761219466
7302226929,7302226906,0,1.0,0.01893580761219466
9933597494,7304328623,0,0.0,0.0
9933597494,9933597491,0,0.0,0.0
9933597494,9933597492,0,0.0,0.0
7316850573,7316850570,0,0.0,0.0
7316850581,7316850580,0,0.0,0.0
7316850582,7316913885,0,1.0,0.026154047338825683
7316913906,7316913905,0,5.0,0.09610394602802391
7317131292,9206491596,0,3.0,0.02751132549566238
7317131292,7317131294,0,1.0,0.26504108136761195
7317131292,7317131293,0,1.0,0.0469682025268893
9206491596,7317131292,0,3.0,0.02751132549566238
9206491596,20908457,0,2.0,0.0697495989398061
7317131293,7317131292,0,1.0,0.0469682025268893
7317131295,7317131294,0,1.0,0.03475722081262382
7317131297,7317131296,0,0.0,0.0
7317131298,7317131300,0,1.0,0.023195936072000187
7317131304,7317131302,0,0.0,0.0
7317131306,7317131305,0,0.0,0.0
7317131308,7317131307,0,0.0,0.0
7317131313,7317131312,0,0.0,0.0
7317131316,7317131315,0,0.0,0.0
7317131318,7317131317,0,0.0,0.0
7317131324,7317131326,0,0.0,0.0
7319058537,7319058536,0,0.0,0.0
7319413624,7319413627,0,0.0,0.0
7319413634,7319413628,0,0.0,0.0
7319413634,7319413628,1,0.0,0.0
7319413634,7319413627,0,0.0,0.0
7319413628,7319413631,0,0.0,0.0
7319413628,7319413634,0,0.0,0.0
7319413628,7319413634,1,0.0,0.0
7319413631,7319413628,0,0.0,0.0
7319769196,7319769197,0,0.0,0.0
7319769196,7319769198,0,0.0,0.0
7319769196,7319769200,0,0.0,0.0
7319769198,7319769196,0,0.0,0.0
10143117454,20942960,0,0.0,0.0
10143117454,10143117456,0,0.0,0.0
7319769209,7319769208,0,0.0,0.0
7319769213,7319769227,0,0.0,0.0
7319769227,7319769213,0,0.0,0.0
7319769227,7319769214,0,0.0,0.0
7319769227,7319769229,0,0.0,0.0
7319769214,7319769216,0,0.0,0.0
7319769214,9917054927,0,0.0,0.0
7319769214,7319769227,0,0.0,0.0
7319769216,7319769214,0,0.0,0.0
9917054927,7319769214,0,0.0,0.0
9923319603,7319769229,0,0.0,0.0
7320545785,7320544784,0,0.0,0.0
7323775029,11202343693,0,3.0,0.2253944402704733
7323775029,11202343645,0,2.0,0.12224191675325471
7323775029,11202343709,0,2.0,0.24900398406374502
7323775029,11202343655,0,2.0,0.19460932178651355
11202343709,7323775029,0,2.0,0.24900398406374502
11202343709,11202343717,0,2.0,0.036766733459565784
11202343709,11202343645,0,2.0,0.1552072016141549
11202343709,11202343694,0,3.0,0.0350029752528965
11202343655,7323775029,0,2.0,0.19460932178651358
11202343655,11202343693,0,3.0,0.1962836953677048
11202343655,11202343651,0,2.0,0.05507062808051326
7323775036,11202343717,0,1.0,0.03911597887737141
7323775036,7323775057,0,0.0,0.0
7323775036,11202343714,0,1.0,0.05806526535826268
11202343717,11202343709,0,2.0,0.036766733459565784
11202343717,7323775036,0,1.0,0.03911597887737141
11202343717,11202343714,0,1.0,0.06831534362617844
11202343714,11202343718,0,1.0,0.8532423208191127
11202343714,11202343717,0,1.0,0.06831534362617844
11202343714,7323775036,0,1.0,0.05806526535826268
7323775081,11202343738,0,1.0,0.041490332752468675
7323775081,11202344002,0,5.0,0.01181393524545813
7323775081,11202344229,0,1.0,0.141622999575131
7323775081,11202344224,0,1.0,0.015812276651592294
11202344002,11202344001,0,2.0,0.7895775759968418
11202344002,7323775081,0,5.0,0.01181393524545813
11202344002,11202344030,0,4.0,0.11441974884865129
11202344229,11202343749,0,1.0,0.1519756838905775
11202344229,11202343736,0,1.0,0.044438519308536636
11202344229,7323775081,0,1.0,0.141622999575131
11202344224,7323775081,0,1.0,0.015812276651592298
7323787536,11202344120,0,2.0,0.039026674732179446
7323787536,11202344131,0,0.0,0.0
7323787536,11202344101,0,1.0,0.019045805161413198
11202344120,11202344030,0,3.0,0.05691519635742742
11202344120,7323787536,0,2.0,0.03902667473217945
11202344120,11202344101,0,3.0,0.0881109022556391
11202344131,7323787536,0,0.0,0.0
11202344131,11202344173,0,1.0,0.021179261267366994
11202344131,11202344177,0,1.0,0.026750127063103552
11202344101,7323787536,0,1.0,0.019045805161413198
11202344101,11202344090,0,1.0,0.032588150948315193
11202344101,11202344120,0,3.0,0.08811090225563911
7323787552,11202343880,0,6.0,0.20786419539234366
7323787552,11202344162,0,6.0,0.5233775296580601
7323787552,11202344211,0,7.0,0.25622254758418744
11202343880,11202344205,0,5.0,0.7194244604316546
11202343880,11202343881,0,5.0,0.37461601858095456
11202343880,7323787552,0,6.0,0.2078641953923437
11202344211,11202344205,0,7.0,0.23324003731840598
11202344211,11202344223,0,7.0,0.12815349126725495
11202344211,7323787552,0,7.0,0.2562225475841874
7326848637,7326848636,0,0.0,0.0
7326848648,7326848649,0,0.0,0.0
11710811545,7326981257,0,0.0,0.0
7326981259,7326981258,0,0.0,0.0
7326981262,7326981261,0,2.0,0.07929899686768963
10039621374,10039621376,0,0.0,0.0
10039621374,7326981273,0,0.0,0.0
10039621374,10039621372,0,0.0,0.0
7346889476,7346889481,0,26.0,0.1451143892079545
7355288305,7355288304,0,0.0,0.0
7355288305,7355288296,0,0.0,0.0
7355288305,11171226669,0,0.0,0.0
7355288308,7355288304,0,0.0,0.0
7355288308,11171226672,0,0.0,0.0
7355288308,7355288301,0,0.0,0.0
7355288304,7355288308,0,0.0,0.0
7355288304,7355288305,0,0.0,0.0
7355288304,11171226671,0,0.0,0.0
11171226671,7355288304,0,0.0,0.0
11171226672,7355288308,0,0.0,0.0
7363107257,7363107262,0,1.0,0.023840743831207534
7363107262,7363107263,0,1.0,0.04094165813715455
7363107262,7363107257,0,1.0,0.023840743831207534
7363107262,7363107260,0,1.0,0.014329727018700295
7363107260,7363107262,0,1.0,0.014329727018700295
9104000687,7363517188,0,0.0,0.0
9104000687,9104000686,0,0.0,0.0
9104000687,9103996139,0,2.0,0.020670766368663118
7367137583,7370195727,0,0.0,0.0
7367137583,8977498006,0,1.0,0.002314305881808399
7367730571,7367730581,0,0.0,0.0
7367730581,7367730592,0,0.0,0.0
7367730581,7367730580,0,0.0,0.0
7367730581,7367730571,0,0.0,0.0
7367730574,7367730580,0,0.0,0.0
7367730580,7367730581,0,0.0,0.0
7367730580,7367730574,0,0.0,0.0
7367730580,7367730590,0,0.0,0.0
7367730590,7367730580,0,0.0,0.0
7367730590,7367730583,0,0.0,0.0
7367730590,7367730592,0,0.0,0.0
7367730592,7367730581,0,0.0,0.0
7367730592,7367730590,0,0.0,0.0
7367730592,9709829313,0,0.0,0.0
7367730583,7367730590,0,0.0,0.0
7368796848,7368796845,0,3.0,0.019839695262280774
9800309578,7368796858,0,0.0,0.0
7368891300,7368891299,0,0.0,0.0
7368891301,7368891304,0,0.0,0.0
7368891308,7368891313,0,0.0,0.0
7369381145,8693203126,0,0.0,0.0
7369536501,7369536503,0,0.0,0.0
7370161003,7370161005,0,3.0,0.15067805123053743
7370161006,7370161007,0,2.0,0.23449407902450464
7370161007,7370161006,0,2.0,0.23449407902450464
7370161007,7370161010,0,2.0,0.15270672673131253
7370161007,7370161008,0,3.0,0.15495867768595042
7370161008,7370161007,0,3.0,0.15495867768595042
9944631044,7370195727,0,0.0,0.0
9944631044,9944631043,0,0.0,0.0
9944631044,10039621393,0,0.0,0.0
7371966537,7371966536,0,0.0,0.0
7371966539,7371966538,0,0.0,0.0
7373450456,7373450460,0,0.0,0.0
7373450465,7373450469,0,0.0,0.0
7373450469,7373450470,0,0.0,0.0
7373450469,7373450465,0,0.0,0.0
7373450469,7373450473,0,5.0,0.04426541543092382
7373450470,7373450469,0,0.0,0.0
7373450474,17343217,0,2.0,0.03139027529271432
7373450474,7373450479,0,2.0,0.0158025315655568
7375071306,7375071313,0,0.0,0.0
7375071320,7375071322,0,0.0,0.0
7377063217,7377063219,0,0.0,0.0
7403412664,7403412663,0,0.0,0.0
7414752084,7414759886,0,1.0,0.10629251700680273
7416747983,7416747982,0,10.0,0.7011147724882564
7419823964,7419823967,0,0.0,0.0
8955375413,7419823967,0,0.0,0.0
7419823973,7419823974,0,1.0,0.03086800839609828
7419823984,7419836285,0,0.0,0.0
7424040086,7424040089,0,0.0,0.0
7878554400,7424040143,0,1.0,0.1220703125
7878554400,7424040145,0,8.0,0.11400233704790948
7878554400,8302236,0,3.0,0.049652432969215496
7424040145,7878554400,0,8.0,0.11400233704790949
7424040145,8371189150,0,18.0,1.642485628250753
8371189150,8925896450,0,42.0,1.5351438283562995
8371189150,8371189154,0,58.0,1.5133724722765818
7424914374,11045337487,0,0.0,0.0
7424992233,7424992234,0,0.0,0.0
7425152954,7425152953,0,0.0,0.0
7425617848,7425617849,0,2.0,0.06019925954910755
7425617867,7425617868,0,0.0,0.0
9982868512,7425783057,0,1.0,0.017301936086648095
7430369480,7430369479,0,1.0,0.04734400151500805
7430443426,7430443425,0,0.0,0.0
7430487758,7430487756,0,0.0,0.0
7431637059,10009244123,0,1.0,0.032465424323095904
7431637059,10009244121,0,1.0,0.02112735570016057
7431637059,7917107526,0,1.0,0.013905498234001725
10009244123,7917107521,0,1.0,0.03755586434821798
10009244123,7431637059,0,1.0,0.032465424323095904
10009244123,10009244126,0,1.0,0.006713482014581683
10009244121,7431637059,0,1.0,0.02112735570016057
7431762338,7431762347,0,0.0,0.0
7431762351,7431762350,0,3.0,0.24679170779861795
7431762351,7431762351,0,1.0,0.03154275620603729
7431762351,7431762351,1,1.0,0.03154275620603729
7431762370,7431762369,0,0.0,0.0
7431762370,7431762375,0,0.0,0.0
7431762370,7431762371,0,0.0,0.0
7434992334,7434992335,0,0.0,0.0
7434992345,7434992347,0,0.0,0.0
7434992351,7434992347,0,0.0,0.0
7437379125,7437379126,0,0.0,0.0
7437379125,7437379125,0,0.0,0.0
7437379125,7437379125,1,0.0,0.0
7699765509,7437379127,0,0.0,0.0
7699765509,7699765507,0,0.0,0.0
7699765509,7699765510,0,0.0,0.0
7437379128,7437379127,0,0.0,0.0
7437379136,7437379138,0,1.0,0.03595699543346158
7437379140,7437379143,0,4.0,0.0683900971139379
7618184918,7437573890,0,0.0,0.0
7618184918,8478809949,0,0.0,0.0
7618184918,7618184915,0,0.0,0.0
7437573900,7437573899,0,0.0,0.0
7437573902,7437573903,0,0.0,0.0
7437633667,7437633671,0,2.0,0.03206258616820033
7439597800,7439597799,0,5.0,0.28694404591104733
7439616953,7439616954,0,0.0,0.0
7439616954,7439616953,0,0.0,0.0
7439616954,7439616955,0,0.0,0.0
7439616954,7439616957,0,0.0,0.0
7439616955,7439616954,0,0.0,0.0
7440899983,7440899980,0,0.0,0.0
7440912989,7440912988,0,0.0,0.0
7440912994,7440912993,0,0.0,0.0
7440921360,7440921358,0,15.0,0.5186542650669064
7442159590,7442159591,0,1.0,0.018132695062467133
9947092192,7442159604,0,3.0,0.014086160347458623
7444528665,7444528666,0,0.0,0.0
7444528670,7444528671,0,0.0,0.0
7444528672,7444528673,0,0.0,0.0
7444528674,7444528675,0,0.0,0.0
7447554382,7447554381,0,0.0,0.0
7447568038,7447568037,0,0.0,0.0
7447568042,7447568041,0,0.0,0.0
7447568044,7447568043,0,0.0,0.0
7448297225,7448297226,0,0.0,0.0
7448297238,7448297237,0,0.0,0.0
7448297240,7448297239,0,0.0,0.0
7448297249,7448297247,0,0.0,0.0
7448297249,7448297251,0,0.0,0.0
7448297249,7448297250,0,0.0,0.0
7448297248,7448297247,0,0.0,0.0
7448297250,7448297249,0,0.0,0.0
7448297252,7448297251,0,0.0,0.0
7448297256,7448297254,0,0.0,0.0
7448297256,7448297258,0,0.0,0.0
7448297256,7448297257,0,0.0,0.0
7448297255,7448297254,0,0.0,0.0
7448297258,7448297256,0,0.0,0.0
7448297258,7448297260,0,0.0,0.0
7448297258,7448297259,0,0.0,0.0
7448297257,7448297256,0,0.0,0.0
7448297260,7448297258,0,0.0,0.0
7448297260,7448297262,0,0.0,0.0
7448297260,7448297261,0,0.0,0.0
7448297259,7448297258,0,0.0,0.0
7448297261,7448297260,0,0.0,0.0
7448297263,7448297262,0,0.0,0.0
7448418935,9383302008,0,2.0,0.0360100828231905
7448418940,7448418939,0,0.0,0.0
7448418942,7448418941,0,0.0,0.0
7455110423,7455110421,0,0.0,0.0
7457244873,7457244876,0,1.0,0.025080256821829856
7457392692,7457392693,0,0.0,0.0
7457902207,7457902211,0,1.0,0.02561016211232617
7457902232,7457902240,0,0.0,0.0
7457902240,7457902239,0,0.0,0.0
7457902240,7457902232,0,0.0,0.0
7457902240,7457902242,0,0.0,0.0
7465062599,7465062610,0,0.0,0.0
7465109459,7465109458,0,0.0,0.0
7503614483,7503614484,0,0.0,0.0
8450186533,7503614484,0,0.0,0.0
7504570432,7504570430,0,1.0,0.0098159509202454
9820455028,7507300393,0,0.0,0.0
7570731053,3678127322,0,0.0,0.0
7570731053,3678127321,0,0.0,0.0
7570731054,125429,0,0.0,0.0
7570731061,25260933,0,0.0,0.0
7570731061,7570727618,0,0.0,0.0
7570731100,7570731165,0,0.0,0.0
7570731100,8772037775,0,0.0,0.0
7570731100,7570731076,0,0.0,0.0
7618184915,7618184918,0,0.0,0.0
7636130180,11356385913,0,0.0,0.0
7636130180,11745179358,0,0.0,0.0
7636130180,11745179357,0,2.0,0.007033288554729534
11356385913,11843716041,0,2.0,0.01716134236019942
11356385913,7636130180,0,0.0,0.0
11356385913,11356385911,0,0.0,0.0
11745179358,11356385910,0,0.0,0.0
11745179358,7636130180,0,0.0,0.0
11745179358,11356385909,0,0.0,0.0
8146042303,7659225404,0,0.0,0.0
7659490172,7659490167,0,0.0,0.0
8457775437,10039621393,0,0.0,0.0
8457775437,7660309616,0,0.0,0.0
8457775437,9944631043,0,0.0,0.0
7660471729,7660471730,0,0.0,0.0
7660471738,7660471740,0,0.0,0.0
7664107521,10844507212,0,0.0,0.0
7682540484,7682553586,0,0.0,0.0
7682553586,11221442199,0,0.0,0.0
7682553586,11221442198,0,0.0,0.0
7682553586,7682540484,0,0.0,0.0
11221442199,7682553593,0,0.0,0.0
11221442199,7682553586,0,0.0,0.0
11221442199,11221442200,0,0.0,0.0
7682553588,7682553593,0,0.0,0.0
7682553593,11221442184,0,0.0,0.0
7682553593,11221442199,0,0.0,0.0
7682553593,7682553588,0,0.0,0.0
7682553595,7682553601,0,0.0,0.0
7682553595,7682553600,0,0.0,0.0
7682553595,7682553600,1,0.0,0.0
7682553601,7682553595,0,0.0,0.0
7682553600,7682553595,0,0.0,0.0
7682553600,7682553595,1,0.0,0.0
7682553600,7682553603,0,0.0,0.0
7682586749,7682586751,0,0.0,0.0
10824999126,7682709213,0,0.0,0.0
10824999126,9229258309,0,1.0,0.015992579443138383
10824999126,10824999124,0,0.0,0.0
7682709215,9229258309,0,1.0,0.014235686017709194
7682709215,7682709226,0,0.0,0.0
7682709215,9229258306,0,0.0,0.0
9229258309,10824999126,0,1.0,0.015992579443138383
9229258309,7682709215,0,1.0,0.014235686017709194
9229258309,9229258308,0,1.0,0.0162003661282745
7682709226,7682709215,0,0.0,0.0
7682709226,7682709224,0,0.0,0.0
7682709226,7682709228,0,0.0,0.0
9229258306,9229258308,0,1.0,0.015254133870278847
9229258306,10832322333,0,0.0,0.0
9229258306,9229258314,0,0.0,0.0
9229258306,7682709215,0,0.0,0.0
7682709223,7682709220,0,0.0,0.0
7682709223,8655801916,0,0.0,0.0
7682709223,7682709221,0,0.0,0.0
10824999127,10832322333,0,0.0,0.0
10824999127,7682709221,0,0.0,0.0
10824999127,7682709220,0,0.0,0.0
7682709221,7682709224,0,0.0,0.0
7682709221,10824999127,0,0.0,0.0
7682709221,7682709223,0,0.0,0.0
7682709224,7682709226,0,0.0,0.0
7682709224,7682709221,0,0.0,0.0
7682709224,7682709229,0,0.0,0.0
7682709229,8655801916,0,0.0,0.0
7682709229,7682709228,0,0.0,0.0
7682709229,7682709224,0,0.0,0.0
7682709239,7682709243,0,0.0,0.0
7689296024,9893481731,0,0.0,0.0
7699762684,7699765486,0,0.0,0.0
7699765488,7699765489,0,0.0,0.0
7699765489,7699765490,0,0.0,0.0
7699765489,7699765488,0,0.0,0.0
7699765490,7699765494,0,0.0,0.0
7699765496,7699765495,0,0.0,0.0
7699765497,7699765499,0,1.0,0.03493083694285315
7699765503,7699765502,0,1.0,0.03869370066553165
7699765508,7699765507,0,0.0,0.0
7699765510,7699765509,0,0.0,0.0
7699765515,7699765521,0,0.0,0.0
7699765525,7699765524,0,2.0,0.07634170547370028
7699765527,7699765526,0,2.0,0.13065917554060233
7699765529,8887246800,0,0.0,0.0
7700472272,7700472267,0,2.0,0.022446689113355782
7700472272,7700472275,0,2.0,0.04867127421395892
7700472272,7700472270,0,1.0,0.047386627493721266
7700472270,7700472271,0,0.0,0.0
7700472270,7700472271,1,2.0,0.021684683024145897
7700472270,7700472272,0,1.0,0.047386627493721266
7700472270,7700472267,0,2.0,0.019038734304943405
7700472271,7700472270,0,0.0,0.0
7700472271,7700472270,1,2.0,0.021684683024145897
7700472271,7700472275,0,1.0,0.04485713004081999
7703028786,7703028785,0,0.0,0.0
7710731294,7710731296,0,0.0,0.0
8676527944,7729856019,0,0.0,0.0
8676527944,8676527943,0,0.0,0.0
8676527944,8500169642,0,0.0,0.0
7729856027,7729856019,0,0.0,0.0
7729856027,298795563,0,0.0,0.0
7736501938,7736501939,0,0.0,0.0
7736501938,7736501932,0,0.0,0.0
7736501938,7736501936,0,0.0,0.0
7736501936,7736501938,0,0.0,0.0
7736501939,7736501938,0,0.0,0.0
7740735203,7740735204,0,1.0,0.035937612305038454
7752543164,7752543165,0,0.0,0.0
7752543165,8120060,0,1.0,0.020349192137072158
7752543165,7752543164,0,0.0,0.0
7752543166,7752543168,0,0.0,0.0
7794168525,7794168530,0,0.0,0.0
7794168530,7794168550,0,0.0,0.0
7794168530,7794168525,0,0.0,0.0
7794168530,7794168528,0,0.0,0.0
7794168528,7794168530,0,0.0,0.0
7794168550,7794168530,0,0.0,0.0
7794168550,7794168545,0,0.0,0.0
7794168550,7794168553,0,0.0,0.0
7794168544,7794168531,0,0.0,0.0
7912152283,7912152284,0,0.0,0.0
7912152283,7794168545,0,0.0,0.0
7912152283,7912152281,0,0.0,0.0
10826642224,7794168568,0,0.0,0.0
10826642224,10826642223,0,2.0,0.021819292618533305
10826642224,7794168566,0,0.0,0.0
7813860572,7813897150,0,0.0,0.0
7813860572,7813419580,0,0.0,0.0
7813860572,7813860571,0,0.0,0.0
7848738156,7848738157,0,0.0,0.0
7848738156,7848738162,0,0.0,0.0
7848738156,7848738158,0,0.0,0.0
7848738157,7848738156,0,0.0,0.0
7848738162,7848738160,0,0.0,0.0
7848738162,7848738156,0,0.0,0.0
7848738162,7848738163,0,0.0,0.0
7848738158,7848738156,0,0.0,0.0
7848738160,7848738162,0,0.0,0.0
7848738161,7848738163,0,0.0,0.0
7848738163,7848738161,0,0.0,0.0
7848738163,7848738162,0,0.0,0.0
7848738163,7848738167,0,0.0,0.0
7854846734,7854846731,0,0.0,0.0
7854846742,7854846739,0,0.0,0.0
7877804007,7877804009,0,1.0,0.01914168676543777
7909369857,7909369852,0,1.0,0.03330336030905518
7909369857,8396940014,0,1.0,0.05467169646274124
7909369857,7909369859,0,1.0,0.028760425654299687
7909369859,7909369857,0,1.0,0.028760425654299687
7910241005,7911066753,0,0.0,0.0
8939649172,7911066753,0,0.0,0.0
8939649172,7911066756,0,0.0,0.0
8939649172,8939649170,0,0.0,0.0
7911066756,8939649172,0,0.0,0.0
7912152280,7912152281,0,0.0,0.0
7912152281,7912152280,0,0.0,0.0
7912152281,7912201285,0,0.0,0.0
7912152281,7912152283,0,0.0,0.0
7912308881,7912308880,0,1.0,0.047650814828933574
7912651524,7912651523,0,0.0,0.0
7912651527,7912651535,0,1.0,0.02607425949103045
7912651536,7912651539,0,2.0,0.02121318187121477
9490964164,7912651546,0,42.0,0.24248862612872682
7912651579,7912651580,0,0.0,0.0
7912651584,7912660887,0,0.0,0.0
7915837920,7915837916,0,2.0,0.0573921028466483
7917108067,7917108068,0,0.0,0.0
7920293754,7920293755,0,0.0,0.0
9062142261,7931304081,0,0.0,0.0
9062142260,7931325787,0,0.0,0.0
7934080635,7934080636,0,1.0,0.06954102920723226
7934080635,7934080640,0,3.0,0.12568603628136915
7934080636,7934080635,0,1.0,0.06954102920723226
7934080640,7934080641,0,3.0,0.09831552729894474
7934080640,278385085,0,3.0,0.19257927846963668
7934080638,7934080637,0,0.0,0.0
7934080641,7934080640,0,3.0,0.09831552729894474
9635039303,7934080643,0,0.0,0.0
9635039303,7934080644,0,0.0,0.0
9635039303,7952191362,0,0.0,0.0
7952191353,7934080643,0,1.0,0.026512540431624154
7952191353,271652093,0,1.0,0.03178336458697518
7934080644,9635039303,0,0.0,0.0
11375418498,7947071836,0,2.0,0.09550642280693378
11375418498,11375418537,0,21.0,0.06373950574566116
11375418498,11375418527,0,5.0,0.05745673507848591
7952259209,7952259306,0,0.0,0.0
7952259209,390084829,0,1.0,0.020537254579807773
7952259306,7952259301,0,1.0,0.03103277060575968
7952259301,390084829,0,1.0,0.08781173164734808
7952259363,125457,0,0.0,0.0
7952259363,271648469,0,0.0,0.0
7952259353,3910340720,0,0.0,0.0
7952259353,7952259364,0,0.0,0.0
7952259357,7952259353,0,0.0,0.0
7952259357,7952259356,0,0.0,0.0
7952524002,4849476134,0,0.0,0.0
7952524002,2356428841,0,0.0,0.0
7966619345,7966619354,0,4.0,0.07891414141414141
7966619345,7966608129,0,3.0,0.026581370003809994
7966619345,7966619349,0,2.0,0.074000074000074
7966608136,7966608142,0,1.0,0.022104332449160036
7966619349,7966619345,0,2.0,0.07400007400007401
7966619350,7966619354,0,3.0,0.10865628395508874
7968838376,7968838378,0,1.0,0.035371935906052136
7968838376,7968838375,0,1.0,0.012685847668341198
7968838376,7968838380,0,0.0,0.0
7968838380,7968838376,0,0.0,0.0
